farm_id,house_id,sex,breed,init_age_days,init_weight_kg,avg_temp_c,humidity_pct,nh3_ppm,co2_ppm,stocking_density,feed_intake_kg,feed_grade,vaccinated,antibiotic_days,adg_kg_day,fcr,market_age_days,mortality
19,1,거세,삼원교잡(LYD),77.1,24.5,29.4,44.9,11.2,1475.0,1.35,2.08,저가,1,4,0.659,3.15,214,0
32,8,암,삼원교잡(LYD),69.7,23.7,21.9,61.7,23.1,1735.0,0.91,2.98,표준,1,2,0.929,3.21,168,0
6,6,거세,삼원교잡(LYD),72.6,22.4,27.4,63.7,17.2,1339.0,1.46,2.22,표준,1,4,0.758,2.92,195,0
34,7,거세,삼원교잡(LYD),71.5,22.6,24.6,61.9,10.3,896.0,1.23,2.43,표준,1,4,0.906,2.69,173,0
10,3,거세,삼원교잡(LYD),66.9,22.2,22.0,41.2,12.6,1836.0,1.47,2.07,고급,0,4,0.875,2.36,173,0
6,6,암,삼원교잡(LYD),69.3,26.1,21.5,80.5,21.5,1774.0,1.02,1.8,저가,1,2,0.602,2.99,217,1
28,1,거세,삼원교잡(LYD),64.1,24.3,13.5,50.6,2.0,2208.0,1.18,2.08,고급,1,3,0.935,2.23,161,0
31,6,암,삼원교잡(LYD),72.5,26.3,20.7,56.8,16.9,842.0,1.52,2.08,고급,1,1,0.803,2.59,183,0
25,5,거세,삼원교잡(LYD),73.8,26.5,22.9,52.4,18.2,1465.0,1.78,2.08,표준,1,3,0.805,2.59,184,0
5,3,암,삼원교잡(LYD),75.0,21.8,22.9,78.0,10.5,1385.0,1.14,1.82,저가,1,4,0.655,2.78,217,0
5,6,거세,삼원교잡(LYD),73.3,21.7,31.9,69.2,15.9,1302.0,1.05,2.34,저가,1,2,0.74,3.16,199,0
16,6,거세,삼원교잡(LYD),69.4,24.3,23.1,60.3,18.0,729.0,1.56,2.2,표준,1,2,0.861,2.55,175,0
19,4,암,삼원교잡(LYD),77.8,22.7,24.5,59.6,7.6,967.0,0.99,1.84,표준,1,3,0.724,2.54,205,0
40,2,암,삼원교잡(LYD),74.5,22.4,26.7,66.8,20.1,1635.0,1.0,2.33,표준,0,3,0.75,3.11,198,1
12,1,거세,삼원교잡(LYD),76.9,30.1,24.2,52.5,16.8,1250.0,1.37,2.53,고급,1,3,1.026,2.46,160,0
8,8,거세,삼원교잡(LYD),77.3,20.4,21.7,68.8,14.1,1087.0,1.82,2.66,고급,1,4,1.062,2.51,166,0
38,3,거세,이원교잡(LY),69.4,31.1,21.7,59.5,15.6,2215.0,1.09,1.57,저가,1,3,0.757,2.08,180,0
7,3,거세,삼원교잡(LYD),71.9,25.9,20.6,70.2,19.2,2687.0,1.21,2.08,저가,1,2,0.805,2.58,183,0
2,6,암,삼원교잡(LYD),73.9,28.0,23.8,69.9,28.9,1472.0,1.33,1.89,고급,1,4,0.699,2.7,198,1
17,3,거세,삼원교잡(LYD),64.3,27.6,21.3,59.1,18.7,749.0,1.18,2.1,표준,0,1,0.848,2.48,167,1
17,4,암,삼원교잡(LYD),64.4,26.9,24.5,44.5,19.9,1698.0,0.86,2.72,저가,1,3,0.907,2.99,162,0
25,6,거세,삼원교잡(LYD),63.5,30.0,18.0,62.5,16.2,500.0,1.5,2.08,표준,1,3,0.837,2.49,165,0
36,5,거세,삼원교잡(LYD),69.5,21.8,22.6,50.5,26.4,825.0,1.35,2.16,표준,1,2,0.777,2.78,189,0
38,6,거세,삼원교잡(LYD),68.3,24.5,28.2,65.8,6.2,1707.0,1.39,2.05,고급,1,4,0.827,2.48,178,0
12,1,거세,삼원교잡(LYD),62.8,22.4,21.1,62.4,4.6,808.0,1.26,2.79,표준,0,1,1.056,2.64,150,0
40,4,거세,삼원교잡(LYD),70.7,19.9,29.4,59.1,15.9,1352.0,1.68,1.61,표준,1,2,0.6,2.68,229,0
26,4,암,삼원교잡(LYD),69.5,23.0,22.7,52.0,19.0,758.0,1.17,2.13,표준,1,0,0.812,2.63,183,1
3,6,거세,삼원교잡(LYD),75.9,30.6,21.8,76.9,2.0,1528.0,1.03,2.04,표준,1,1,0.882,2.31,172,0
38,2,암,삼원교잡(LYD),80.1,24.5,22.5,60.5,15.0,2062.0,1.72,1.78,표준,1,3,0.689,2.59,212,0
6,2,거세,삼원교잡(LYD),72.3,31.0,20.8,88.5,13.9,1194.0,0.75,2.63,표준,1,3,1.011,2.6,155,0
24,7,거세,삼원교잡(LYD),66.5,31.3,14.1,65.3,19.5,1490.0,1.26,1.76,표준,1,0,0.733,2.4,181,0
32,6,거세,삼원교잡(LYD),73.2,34.0,25.5,68.5,17.6,1092.0,1.28,2.16,고급,1,3,0.832,2.6,171,0
10,7,거세,이원교잡(LY),70.0,30.7,30.8,65.4,4.2,1127.0,1.27,2.28,표준,1,3,0.684,3.33,193,0
11,3,암,삼원교잡(LYD),68.8,32.1,23.9,68.4,8.5,1084.0,0.91,2.07,표준,1,2,0.686,3.02,190,0
20,8,암,삼원교잡(LYD),65.7,26.0,24.2,75.9,10.2,1893.0,1.0,1.78,고급,1,0,0.779,2.29,180,0
36,3,암,삼원교잡(LYD),67.7,25.7,21.3,76.0,19.4,793.0,1.54,2.25,저가,1,3,0.752,2.99,186,0
9,6,암,삼원교잡(LYD),69.1,25.9,26.6,47.3,17.2,1334.0,1.65,2.07,표준,0,2,0.652,3.18,206,0
27,2,거세,삼원교잡(LYD),74.0,25.0,21.8,73.6,11.3,1705.0,1.2,2.54,표준,1,2,0.974,2.61,166,0
19,8,거세,삼원교잡(LYD),72.6,25.4,23.1,70.0,15.9,1955.0,1.07,2.45,저가,1,3,0.937,2.62,168,0
5,3,암,삼원교잡(LYD),79.1,27.3,15.7,65.4,8.7,1720.0,0.85,2.88,고급,0,1,0.999,2.89,167,0
29,7,거세,삼원교잡(LYD),73.4,23.6,19.9,82.1,27.3,1464.0,1.54,2.33,고급,1,4,0.908,2.57,174,0
34,3,거세,삼원교잡(LYD),72.1,20.9,23.5,82.5,18.4,1216.0,1.55,2.48,고급,1,4,1.014,2.44,165,0
24,7,암,삼원교잡(LYD),68.5,26.1,25.6,74.0,19.7,1963.0,0.7,2.19,저가,1,4,0.671,3.27,201,0
8,4,암,삼원교잡(LYD),64.8,22.9,25.7,59.6,23.3,1066.0,0.7,2.81,표준,1,4,0.953,2.95,161,0
7,1,암,삼원교잡(LYD),67.2,23.2,15.7,53.1,21.1,1074.0,1.33,2.3,표준,1,2,0.816,2.82,180,0
17,2,거세,이원교잡(LY),66.5,24.6,16.1,72.5,15.2,2176.0,1.37,2.27,고급,1,1,0.901,2.52,167,0
21,6,암,삼원교잡(LYD),60.0,23.9,24.3,78.6,13.9,1680.0,1.18,2.46,고급,1,2,0.803,3.07,174,0
23,2,거세,이원교잡(LY),65.0,28.3,19.0,44.7,22.7,1698.0,1.29,2.11,표준,1,1,0.865,2.44,165,0
10,3,거세,이원교잡(LY),78.0,24.5,25.6,75.9,15.2,1799.0,1.24,2.15,표준,1,2,0.876,2.45,181,0
21,5,거세,삼원교잡(LYD),71.8,28.5,15.5,62.5,10.5,1453.0,1.31,2.46,표준,1,2,0.886,2.78,169,0
12,3,암,삼원교잡(LYD),68.1,25.6,21.6,46.9,26.8,781.0,1.07,2.52,고급,1,4,0.983,2.56,159,0
28,2,암,삼원교잡(LYD),72.0,24.7,21.9,69.7,9.4,1626.0,1.3,2.48,저가,1,2,0.784,3.16,187,0
32,5,암,이원교잡(LY),60.2,25.5,23.9,74.1,4.6,1491.0,1.13,2.28,저가,1,2,0.812,2.8,171,0
27,6,거세,삼원교잡(LYD),71.4,21.1,17.9,61.5,21.0,1070.0,1.11,2.38,표준,1,4,0.872,2.73,179,0
1,6,거세,삼원교잡(LYD),76.4,26.0,14.1,54.4,10.6,955.0,0.83,2.59,표준,1,3,0.904,2.86,175,0
40,8,거세,이원교잡(LY),69.4,27.5,22.7,82.1,17.6,1477.0,1.26,1.97,저가,1,0,0.747,2.64,186,0
1,1,암,이원교잡(LY),61.1,28.0,24.1,58.3,25.9,821.0,1.5,2.3,표준,1,3,0.747,3.08,178,0
40,4,거세,이원교잡(LY),67.9,20.9,26.0,76.6,6.8,1428.0,1.22,1.5,고급,1,1,0.701,2.14,202,0
2,2,거세,삼원교잡(LYD),76.4,20.4,20.6,49.9,14.8,1368.0,1.21,2.52,표준,1,4,0.973,2.59,174,0
21,8,암,삼원교잡(LYD),71.3,23.4,25.1,69.2,23.9,1440.0,1.61,2.07,고급,1,1,0.714,2.89,200,0
5,5,거세,삼원교잡(LYD),62.9,29.2,23.9,68.9,19.1,1701.0,1.56,2.07,고급,1,4,0.832,2.49,166,0
4,1,암,삼원교잡(LYD),81.8,25.7,27.3,73.7,13.9,1811.0,1.73,2.26,저가,1,2,0.727,3.11,205,0
28,6,거세,삼원교잡(LYD),63.7,22.7,21.8,79.9,29.3,1144.0,1.86,2.49,저가,0,4,0.758,3.28,186,1
30,1,암,삼원교잡(LYD),68.8,20.6,15.1,56.9,14.4,1935.0,1.31,3.02,표준,1,5,0.867,3.48,178,0
5,3,거세,삼원교잡(LYD),64.8,22.9,21.7,70.2,17.4,1390.0,1.01,1.83,저가,0,1,0.721,2.54,193,0
40,6,거세,삼원교잡(LYD),64.8,22.7,22.4,51.3,24.9,2377.0,1.17,2.05,저가,1,3,0.759,2.7,186,0
13,5,거세,삼원교잡(LYD),67.7,27.8,24.1,51.2,20.9,1207.0,1.44,2.37,표준,1,4,0.837,2.83,172,0
13,7,거세,이원교잡(LY),73.2,28.0,15.9,59.2,22.9,694.0,1.66,2.08,저가,1,7,0.75,2.78,189,1
12,5,암,삼원교잡(LYD),76.5,21.9,20.8,69.1,9.6,1917.0,1.04,2.55,저가,0,0,0.868,2.94,184,0
19,7,거세,삼원교잡(LYD),68.1,27.3,25.5,81.8,22.4,1713.0,1.36,2.25,고급,1,2,0.83,2.71,174,0
8,5,거세,삼원교잡(LYD),64.9,27.0,21.6,83.6,16.0,2101.0,1.1,2.57,저가,1,5,0.94,2.73,159,0
17,1,암,삼원교잡(LYD),72.4,21.5,20.8,61.5,10.5,1655.0,1.26,2.23,저가,1,4,0.805,2.77,189,0
9,1,거세,삼원교잡(LYD),72.5,24.7,29.6,68.1,16.3,2670.0,1.26,2.46,고급,1,6,0.873,2.82,176,0
3,7,암,삼원교잡(LYD),71.2,26.0,17.7,74.4,16.1,1406.0,1.4,2.01,표준,1,0,0.735,2.74,192,0
15,1,암,삼원교잡(LYD),71.4,25.5,26.9,72.7,26.2,2023.0,1.81,2.88,고급,1,3,0.88,3.27,173,0
27,4,거세,이원교잡(LY),69.4,19.9,26.1,63.3,17.3,1237.0,1.42,1.79,표준,1,3,0.704,2.54,205,0
31,1,암,삼원교잡(LYD),70.5,25.4,21.1,65.8,10.3,1746.0,1.19,2.09,표준,1,3,0.8,2.61,183,0
15,3,거세,이원교잡(LY),69.1,26.9,21.9,63.9,8.9,1839.0,1.15,1.87,고급,1,3,0.916,2.04,165,0
13,5,거세,삼원교잡(LYD),75.4,29.7,21.9,62.9,14.7,1916.0,1.25,2.54,표준,0,2,0.958,2.65,164,0
32,2,거세,이원교잡(LY),81.1,23.0,22.7,61.6,6.9,1888.0,1.08,2.46,표준,1,2,0.988,2.49,174,0
28,4,암,삼원교잡(LYD),70.9,23.4,19.6,63.8,10.7,500.0,1.33,1.93,고급,0,1,0.825,2.34,182,0
34,8,암,삼원교잡(LYD),70.0,24.4,20.3,60.9,13.5,1466.0,0.7,2.6,표준,1,5,0.841,3.09,178,0
37,1,암,이원교잡(LY),71.3,25.9,20.6,53.6,12.5,1212.0,1.25,2.09,저가,1,1,0.784,2.67,185,0
33,1,암,이원교잡(LY),66.7,25.3,20.7,73.6,19.4,1311.0,1.27,2.42,고급,1,4,0.863,2.8,171,0
38,3,거세,삼원교잡(LYD),73.8,26.8,20.8,70.2,10.6,1358.0,1.01,2.49,표준,1,2,1.011,2.46,161,0
17,7,암,삼원교잡(LYD),72.2,21.6,13.0,83.8,2.0,1989.0,1.2,2.23,고급,0,0,0.812,2.74,187,0
16,4,암,삼원교잡(LYD),67.9,26.2,22.4,68.7,4.9,1601.0,1.58,2.57,고급,1,3,1.043,2.47,153,0
13,6,암,삼원교잡(LYD),74.5,22.8,19.9,60.8,14.9,1246.0,1.6,2.26,표준,1,2,0.716,3.15,203,0
10,1,암,이원교잡(LY),70.1,24.6,14.5,58.7,11.5,766.0,1.17,2.4,고급,1,0,0.911,2.64,169,0
30,6,암,삼원교잡(LYD),65.1,30.1,20.6,65.5,7.6,2267.0,1.43,2.22,표준,0,6,0.802,2.77,171,0
29,1,거세,삼원교잡(LYD),71.8,20.8,20.5,70.5,26.8,1176.0,0.93,1.74,고급,0,6,0.798,2.18,190,0
33,6,암,삼원교잡(LYD),71.2,24.2,27.1,62.6,20.0,1435.0,1.23,2.26,표준,1,1,0.793,2.85,186,0
7,2,암,삼원교잡(LYD),74.8,21.2,19.8,50.3,14.6,2569.0,1.36,2.04,고급,1,2,0.837,2.43,187,0
20,7,암,삼원교잡(LYD),74.2,25.5,24.7,57.6,16.4,1190.0,1.68,2.72,저가,1,7,0.847,3.21,180,0
9,3,거세,삼원교잡(LYD),69.5,28.1,27.5,65.2,13.4,1362.0,1.6,1.89,표준,1,3,0.763,2.48,183,0
36,2,암,이원교잡(LY),67.6,25.5,19.5,72.4,7.5,1616.0,1.35,2.67,고급,0,1,0.948,2.81,162,0
11,3,거세,삼원교잡(LYD),70.0,24.6,21.8,50.1,21.2,697.0,1.07,2.25,고급,1,2,0.948,2.37,165,0
6,1,거세,삼원교잡(LYD),71.8,29.0,28.9,67.7,20.1,639.0,1.64,2.42,표준,0,3,0.8,3.03,179,0
23,2,암,삼원교잡(LYD),72.4,26.0,22.9,67.2,3.1,1259.0,1.21,1.89,저가,1,1,0.748,2.52,191,0
36,5,거세,삼원교잡(LYD),71.5,27.5,23.5,60.5,16.4,1276.0,1.41,2.21,표준,1,2,0.818,2.7,178,0
37,3,암,이원교잡(LY),69.5,27.1,20.4,59.1,17.0,1567.0,1.27,2.1,표준,1,1,0.8,2.62,179,0
4,3,거세,삼원교잡(LYD),75.0,18.0,24.7,57.6,13.1,1011.0,1.8,2.93,표준,1,0,0.977,3.0,174,0
14,7,암,삼원교잡(LYD),66.6,24.8,21.8,66.4,27.6,1717.0,1.15,2.09,고급,1,3,0.831,2.52,175,0
7,1,암,삼원교잡(LYD),82.4,21.8,14.7,76.3,26.9,500.0,1.53,2.65,표준,1,2,0.792,3.34,200,1
13,4,거세,삼원교잡(LYD),73.8,22.5,20.6,77.0,12.7,1465.0,1.28,2.65,고급,1,3,1.048,2.53,162,0
22,2,암,삼원교잡(LYD),64.4,29.4,17.3,53.8,13.7,1680.0,1.44,2.64,저가,1,3,0.829,3.18,168,0
12,4,거세,삼원교잡(LYD),70.9,23.9,22.4,63.1,13.0,1664.0,1.71,2.12,저가,1,4,0.771,2.75,189,0
3,3,암,삼원교잡(LYD),73.9,30.7,18.3,43.1,11.3,1419.0,0.8,2.84,고급,1,1,1.089,2.61,151,0
21,1,암,삼원교잡(LYD),68.3,20.8,23.9,66.1,9.5,1170.0,1.28,2.9,고급,1,7,1.001,2.9,162,0
3,1,거세,이원교잡(LY),62.5,21.7,22.2,71.0,18.0,1404.0,1.08,2.41,표준,1,4,0.89,2.71,167,0
10,7,암,삼원교잡(LYD),64.8,27.3,17.0,80.7,26.8,2117.0,1.41,2.16,표준,1,2,0.679,3.18,194,0
1,1,암,이원교잡(LY),72.7,24.0,20.0,47.1,24.3,1200.0,1.47,2.04,표준,1,3,0.723,2.82,199,0
4,7,암,삼원교잡(LYD),61.2,25.9,24.5,54.1,19.7,1989.0,1.18,2.44,표준,0,4,0.787,3.1,174,0
18,8,암,삼원교잡(LYD),62.8,24.7,26.6,66.4,2.0,2069.0,1.17,2.32,고급,1,1,0.909,2.55,162,0
35,4,거세,이원교잡(LY),72.7,24.6,18.4,48.8,3.8,632.0,1.35,2.35,표준,1,2,0.883,2.67,175,0
31,3,암,삼원교잡(LYD),68.9,24.1,17.6,66.7,21.4,1436.0,0.98,1.9,고급,1,6,0.708,2.68,197,0
4,7,거세,이원교잡(LY),66.5,25.5,29.8,71.2,24.7,1011.0,1.38,2.31,표준,1,4,0.644,3.58,205,0
2,8,거세,삼원교잡(LYD),67.5,26.9,22.0,52.2,18.3,749.0,1.1,2.64,표준,1,1,0.99,2.67,156,0
14,1,암,삼원교잡(LYD),62.6,29.8,22.4,66.3,13.2,1896.0,1.48,2.54,표준,1,2,0.927,2.75,155,0
27,8,거세,삼원교잡(LYD),72.4,24.4,19.0,52.9,23.1,1737.0,0.97,2.18,저가,1,4,0.827,2.63,182,0
30,8,암,삼원교잡(LYD),66.0,23.8,22.9,78.8,19.5,1632.0,1.16,2.27,표준,0,1,0.766,2.96,185,0
33,2,거세,삼원교잡(LYD),67.3,23.4,28.9,67.1,21.8,957.0,1.11,1.86,표준,1,4,0.667,2.79,205,0
14,1,암,삼원교잡(LYD),71.7,29.4,23.0,58.6,3.9,1605.0,1.23,2.1,저가,1,2,0.686,3.06,196,0
7,6,암,삼원교잡(LYD),68.7,27.1,26.3,52.6,17.1,845.0,1.64,2.2,표준,0,3,0.76,2.89,184,0
2,1,거세,삼원교잡(LYD),66.5,19.3,22.1,68.9,25.6,1539.0,1.51,2.49,저가,1,1,0.883,2.82,175,0
6,5,거세,이원교잡(LY),60.1,19.2,17.9,78.6,18.2,1169.0,1.18,2.09,저가,1,3,0.808,2.58,179,0
3,1,거세,삼원교잡(LYD),71.8,22.5,19.3,57.3,20.7,2025.0,1.18,1.99,표준,1,3,0.763,2.61,193,0
35,6,암,이원교잡(LY),70.4,25.7,17.5,60.6,15.2,1318.0,1.52,2.53,고급,1,3,0.897,2.82,170,0
11,2,암,삼원교잡(LYD),67.4,24.9,22.9,57.5,15.6,1616.0,1.01,2.17,고급,1,3,0.861,2.52,172,0
33,1,거세,삼원교잡(LYD),64.8,26.5,26.9,80.6,23.4,1617.0,1.31,2.05,표준,1,1,0.791,2.59,177,0
23,1,암,삼원교잡(LYD),70.1,24.5,22.6,45.9,11.0,1462.0,1.15,2.54,고급,1,3,1.006,2.53,160,0
22,2,거세,이원교잡(LY),72.4,29.2,20.8,77.9,10.4,1553.0,1.26,2.44,표준,1,3,0.936,2.6,164,0
19,5,거세,삼원교잡(LYD),70.5,27.3,18.8,61.2,12.1,1652.0,1.5,2.24,고급,1,3,0.952,2.35,163,0
33,1,거세,이원교잡(LY),78.2,25.2,23.4,64.3,15.1,1052.0,1.13,2.19,고급,1,2,0.883,2.49,180,0
2,7,거세,삼원교잡(LYD),73.5,28.4,17.0,61.6,5.3,1701.0,1.54,2.41,표준,1,4,0.866,2.79,173,0
4,5,암,삼원교잡(LYD),69.5,20.1,17.5,67.4,19.4,1932.0,1.85,2.46,고급,0,2,0.841,2.93,182,0
17,3,암,삼원교잡(LYD),73.7,24.7,25.6,57.7,14.0,1699.0,1.45,2.36,고급,1,0,0.8,2.95,187,0
16,8,암,이원교잡(LY),70.2,25.4,20.9,75.6,20.1,1323.0,1.28,2.34,표준,1,2,0.754,3.1,189,0
22,6,암,삼원교잡(LYD),70.2,26.8,20.8,76.0,2.3,1587.0,1.59,2.12,저가,1,1,0.781,2.71,183,0
30,6,거세,이원교잡(LY),76.5,19.9,21.3,55.2,20.1,1318.0,1.02,2.14,표준,1,2,0.843,2.54,189,0
24,2,거세,삼원교잡(LYD),65.5,24.2,24.9,71.7,23.0,1441.0,1.68,2.25,저가,1,3,0.695,3.24,196,0
11,6,암,이원교잡(LY),70.1,26.2,22.7,61.4,17.6,906.0,1.11,2.01,고급,1,3,0.808,2.49,180,0
14,5,암,삼원교잡(LYD),75.9,26.4,19.0,65.5,15.2,2190.0,1.84,1.98,표준,1,2,0.738,2.68,196,0
31,8,암,삼원교잡(LYD),71.5,28.6,19.2,80.3,20.2,2468.0,1.12,2.27,표준,1,3,0.796,2.85,180,0
9,4,거세,삼원교잡(LYD),68.2,27.3,21.2,58.3,22.6,1148.0,1.47,2.6,표준,0,1,0.907,2.86,165,0
21,6,암,이원교잡(LY),61.5,24.8,23.2,74.3,18.1,1893.0,0.91,1.68,표준,1,2,0.682,2.46,194,0
22,3,암,삼원교잡(LYD),60.0,27.0,21.9,69.6,18.6,2229.0,1.25,2.18,표준,1,5,0.871,2.51,161,0
31,1,암,삼원교잡(LYD),80.4,24.4,21.5,63.1,24.9,1021.0,1.03,2.38,고급,1,4,0.942,2.53,177,0
29,2,암,삼원교잡(LYD),71.5,25.4,22.2,68.7,19.6,500.0,0.94,2.62,표준,1,1,0.912,2.88,170,0
19,7,거세,삼원교잡(LYD),67.1,27.4,21.9,67.5,10.2,2258.0,1.6,2.84,표준,0,2,0.969,2.93,157,0
13,6,거세,삼원교잡(LYD),71.7,24.9,18.9,53.4,22.6,1495.0,0.99,2.22,표준,1,2,0.827,2.69,181,0
15,3,거세,삼원교잡(LYD),65.3,26.1,26.4,58.9,14.3,1240.0,1.12,2.89,표준,1,3,0.911,3.17,163,0
17,6,거세,삼원교잡(LYD),68.3,27.9,20.1,54.5,15.2,1524.0,1.09,2.44,고급,1,2,0.956,2.55,159,0
9,1,암,삼원교잡(LYD),65.3,27.1,22.5,62.2,15.6,1315.0,1.58,2.54,고급,0,3,0.934,2.72,159,0
26,1,암,삼원교잡(LYD),62.9,28.7,13.8,78.5,20.8,2980.0,1.55,1.98,표준,1,0,0.661,3.0,194,0
9,5,거세,삼원교잡(LYD),60.0,32.0,21.1,70.8,25.5,1235.0,1.62,2.44,표준,1,2,0.86,2.83,157,0
26,5,거세,이원교잡(LY),62.0,27.1,17.6,50.7,15.1,1664.0,1.1,2.57,고급,1,2,1.05,2.45,146,0
31,8,암,삼원교잡(LYD),75.1,23.6,18.1,62.3,25.4,2146.0,1.64,2.09,표준,1,2,0.735,2.85,199,0
39,7,암,삼원교잡(LYD),65.1,26.5,31.7,67.3,16.0,2144.0,1.1,1.52,표준,1,4,0.55,2.76,226,0
5,3,거세,삼원교잡(LYD),72.7,26.4,23.0,72.4,23.4,2048.0,1.11,2.34,고급,1,3,0.923,2.54,169,0
31,7,암,삼원교잡(LYD),74.8,26.8,26.9,58.5,16.2,1287.0,1.13,2.24,고급,1,3,0.794,2.82,186,0
4,4,거세,삼원교잡(LYD),70.1,29.5,25.4,52.6,12.0,1424.0,1.13,2.7,저가,1,3,0.934,2.89,162,0
14,7,거세,삼원교잡(LYD),68.5,19.9,25.9,64.4,26.5,500.0,1.28,2.14,저가,1,2,0.711,3.01,202,0
8,2,거세,삼원교잡(LYD),70.7,29.5,21.2,70.7,11.5,1463.0,1.09,2.09,저가,1,2,0.813,2.57,176,0
7,1,암,삼원교잡(LYD),67.9,30.6,28.4,67.3,11.1,1516.0,1.36,1.95,표준,1,2,0.609,3.2,207,0
8,1,암,이원교잡(LY),76.0,26.7,25.4,56.2,7.5,1871.0,0.7,2.11,저가,1,2,0.767,2.75,191,0
2,8,암,삼원교잡(LYD),79.4,26.8,22.2,82.5,22.6,2398.0,1.36,3.1,고급,1,1,1.053,2.94,163,0
33,1,거세,삼원교잡(LYD),77.2,24.3,23.1,64.0,24.0,1856.0,1.03,1.82,고급,1,6,0.751,2.43,198,0
3,8,암,삼원교잡(LYD),60.0,25.0,21.5,66.9,17.2,2035.0,1.13,1.9,고급,1,1,0.802,2.37,172,0
16,6,암,삼원교잡(LYD),67.8,27.1,22.2,58.4,9.1,1491.0,1.14,2.28,표준,0,2,0.858,2.66,170,0
28,2,거세,삼원교잡(LYD),70.0,26.9,21.8,76.1,15.0,2142.0,1.54,2.89,고급,1,2,1.067,2.71,153,0
40,7,거세,삼원교잡(LYD),72.3,27.2,23.5,70.7,13.2,1506.0,1.43,2.52,표준,1,3,0.995,2.54,161,0
35,2,거세,삼원교잡(LYD),61.4,26.9,29.0,68.1,8.8,2070.0,1.26,2.77,고급,1,3,1.025,2.7,147,0
6,2,암,삼원교잡(LYD),61.3,27.7,17.2,53.5,12.1,1902.0,1.12,2.18,표준,1,1,0.756,2.89,177,0
40,5,거세,삼원교잡(LYD),76.5,27.4,26.6,75.9,18.0,1696.0,1.5,1.88,저가,1,1,0.644,2.92,213,0
27,3,거세,삼원교잡(LYD),67.2,21.9,20.5,72.6,11.4,730.0,1.75,2.17,표준,1,1,0.892,2.43,172,0
8,3,암,삼원교잡(LYD),62.6,27.5,27.1,75.1,16.8,2047.0,1.29,2.26,표준,1,3,0.73,3.1,182,0
18,2,암,삼원교잡(LYD),64.5,30.6,20.7,65.4,4.3,1689.0,0.9,2.3,고급,0,4,0.965,2.39,152,0
37,5,암,삼원교잡(LYD),72.0,24.9,23.7,64.3,25.1,1851.0,1.12,2.24,고급,1,3,0.799,2.8,185,0
16,1,암,이원교잡(LY),65.9,29.5,21.4,63.2,12.7,1657.0,1.44,2.48,표준,1,2,0.815,3.04,171,0
8,2,거세,삼원교잡(LYD),71.2,22.2,15.1,87.8,20.2,1743.0,1.19,2.09,고급,1,2,0.884,2.36,176,0
36,5,암,삼원교잡(LYD),65.1,24.9,29.0,59.6,16.1,2150.0,1.09,2.02,표준,0,1,0.627,3.23,209,0
39,4,거세,삼원교잡(LYD),61.3,23.1,18.2,53.1,17.4,1263.0,1.07,1.94,저가,1,7,0.853,2.27,169,0
40,6,거세,삼원교잡(LYD),77.1,29.1,22.3,61.3,8.2,1734.0,1.32,2.36,고급,1,1,1.031,2.29,160,0
39,2,암,삼원교잡(LYD),72.0,29.9,17.8,59.7,10.4,1111.0,0.92,2.33,고급,1,2,0.877,2.66,169,0
35,6,거세,삼원교잡(LYD),68.3,24.7,16.7,77.6,10.6,1788.0,1.29,2.63,고급,1,2,1.045,2.51,155,0
19,7,거세,삼원교잡(LYD),67.4,28.5,21.2,51.4,15.2,1626.0,1.32,2.76,저가,0,5,0.923,3.0,161,0
8,4,암,이원교잡(LY),77.3,30.0,19.6,59.4,23.0,1185.0,1.19,1.94,고급,1,1,0.801,2.42,184,0
25,3,거세,삼원교잡(LYD),73.0,24.9,17.3,66.9,17.6,1547.0,1.04,2.31,표준,1,4,0.847,2.72,179,0
9,5,거세,삼원교잡(LYD),75.7,25.4,21.9,77.7,9.6,1216.0,1.55,2.24,표준,1,2,0.907,2.47,175,0
19,5,암,삼원교잡(LYD),67.1,27.2,16.1,72.1,15.5,1311.0,0.97,1.84,표준,1,0,0.76,2.42,183,0
27,1,암,삼원교잡(LYD),70.3,22.5,22.5,81.2,14.5,1677.0,1.34,2.14,표준,1,3,0.829,2.58,182,0
38,5,암,삼원교잡(LYD),72.0,25.3,21.5,68.5,12.9,1634.0,1.48,2.77,표준,1,3,0.983,2.82,163,0
12,2,거세,삼원교잡(LYD),67.2,31.4,12.1,63.0,14.9,540.0,1.34,2.11,저가,0,6,0.852,2.48,165,0
11,5,암,이원교잡(LY),69.5,23.5,19.9,73.6,19.6,1685.0,1.61,2.06,고급,1,3,0.782,2.63,186,0
30,8,암,이원교잡(LY),67.1,27.6,23.9,51.3,10.7,1348.0,1.02,2.28,표준,1,2,0.907,2.52,164,0
1,5,거세,이원교잡(LY),72.0,26.6,17.7,47.9,12.9,1293.0,1.1,2.57,저가,1,2,0.915,2.81,169,0
23,7,거세,삼원교잡(LYD),63.4,24.5,24.0,74.8,20.9,936.0,1.18,2.21,고급,1,2,0.87,2.54,167,0
30,3,거세,삼원교잡(LYD),72.9,25.7,23.7,67.1,17.8,1477.0,2.12,2.34,표준,1,4,0.825,2.84,181,0
23,8,암,삼원교잡(LYD),71.6,30.3,17.9,74.6,22.7,1238.0,1.43,1.61,표준,1,3,0.664,2.43,199,0
16,7,거세,삼원교잡(LYD),69.0,26.7,22.0,56.5,23.6,2137.0,1.47,2.47,고급,1,2,0.94,2.63,163,0
